"time","ikr.IKr"
 6.47000000000000000e+03, 8.27137085106461001e-01
 6.48000000000000000e+03, 8.27137085106348535e-01
 6.49000000000000000e+03, 8.27137085106028902e-01
 6.50000000000000000e+03, 8.27137085105502101e-01
 6.51000000000000000e+03, 8.27137085104768133e-01
 6.52000000000000000e+03, 8.27137085103826997e-01
 6.53000000000000000e+03, 8.27137085102678693e-01
 6.54000000000000000e+03, 8.27137085101323111e-01
 6.55000000000000000e+03, 8.27137085099760583e-01
 6.56000000000000000e+03, 8.27137085097990776e-01
 6.57000000000000000e+03, 8.27137085096013691e-01
 6.58000000000000000e+03, 8.27137085093829660e-01
 6.59000000000000000e+03, 8.27137085091438240e-01
 6.60000000000000000e+03, 8.27137085088839874e-01
 6.61000000000000000e+03, 8.27137085086034229e-01
 6.62000000000000000e+03, 8.27137085083021639e-01
 6.63000000000000000e+03, 8.27137085079801548e-01
 6.64000000000000000e+03, 8.27137085076374512e-01
 6.65000000000000000e+03, 8.27137085072740086e-01
 6.66000000000000000e+03, 8.27137085068898825e-01
 6.67000000000000000e+03, 8.27137085064850175e-01
 6.68000000000000000e+03, 8.27137085060594468e-01
 6.69000000000000000e+03, 8.27137085056131482e-01
 6.70000000000000000e+03, 8.27137085051461551e-01
 6.71000000000000000e+03, 8.27137085046584231e-01
 6.72000000000000000e+03, 8.27137085041499853e-01
 6.73000000000000000e+03, 8.27137085036208419e-01
 6.74000000000000000e+03, 8.27137085030709596e-01
 6.75000000000000000e+03, 8.27137085025003715e-01
 6.76000000000000000e+03, 8.27137085019090668e-01
 6.77000000000000000e+03, 8.27137085012970452e-01
 6.78000000000000000e+03, 8.27137085006642958e-01
 6.79000000000000000e+03, 8.27137085000108629e-01
 6.80000000000000000e+03, 8.27137084993366800e-01
 6.81000000000000000e+03, 8.27137084986417914e-01
 6.82000000000000000e+03, 8.27137084979261861e-01
 6.83000000000000000e+03, 8.27137084971898751e-01
 6.84000000000000000e+03, 8.27137084964328251e-01
 6.85000000000000000e+03, 8.27137084956550805e-01
 6.86000000000000000e+03, 8.27137084948566081e-01
 6.87000000000000000e+03, 8.27137084940374412e-01
 6.88000000000000000e+03, 8.27137084931975242e-01
 6.89000000000000000e+03, 8.27137084923369126e-01
 6.90000000000000000e+03, 8.27137084914555731e-01
 6.91000000000000000e+03, 8.27137084905535391e-01
 6.92000000000000000e+03, 8.27137084896307773e-01
 6.93000000000000000e+03, 8.27137084886872875e-01
 6.94000000000000000e+03, 8.27137084877231032e-01
 6.95000000000000000e+03, 8.27137084867381800e-01
 6.96000000000000000e+03, 8.27137084857325622e-01
 6.97000000000000000e+03, 8.27137084847062054e-01
 6.98000000000000000e+03, 8.27137084836591541e-01
 6.99000000000000000e+03, 8.27137084825913749e-01
 7.00000000000000000e+03, 8.27137084815028789e-01
 7.01000000000000000e+03, 8.27137084803936662e-01
 7.02000000000000000e+03, 8.27137084792637478e-01
 7.03000000000000000e+03, 8.27137084781131016e-01
 7.04000000000000000e+03, 8.27137084769417275e-01
 7.05000000000000000e+03, 8.27137084757496588e-01
 7.06000000000000000e+03, 8.27137084745368623e-01
 7.07000000000000000e+03, 8.27137084733033490e-01
 7.08000000000000000e+03, 8.27137084720491300e-01
 7.09000000000000000e+03, 8.27137084707741943e-01
 7.10000000000000000e+03, 8.27137084694785307e-01
 7.11000000000000000e+03, 8.27137084681621615e-01
 7.12000000000000000e+03, 8.27137084668250755e-01
 7.13000000000000000e+03, 8.27137084654672727e-01
 7.14000000000000000e+03, 8.27137084640887532e-01
 7.15000000000000000e+03, 8.27137084626895058e-01
 7.16000000000000000e+03, 8.27137084612695639e-01
 7.17000000000000000e+03, 8.27137084598288830e-01
 7.18000000000000000e+03, 8.27137084583675075e-01
 7.19000000000000000e+03, 8.27137084568854042e-01
 7.20000000000000000e+03, 8.27137084553825730e-01
 7.21000000000000000e+03, 8.27137084538590472e-01
 7.22000000000000000e+03, 8.27137084523147825e-01
 7.23000000000000000e+03, 8.27137084507498233e-01
 7.24000000000000000e+03, 8.27137084491641361e-01
 7.25000000000000000e+03, 8.27137084475577322e-01
 7.26000000000000000e+03, 8.27137084459306116e-01
 7.27000000000000000e+03, 8.27137084442827741e-01
 7.28000000000000000e+03, 8.27137084426142311e-01
 7.29000000000000000e+03, 8.27137084409249712e-01
 7.30000000000000000e+03, 8.27137084392149946e-01
 7.31000000000000000e+03, 8.27137084374842901e-01
 7.32000000000000000e+03, 8.27137084357328800e-01
 7.33000000000000000e+03, 8.27137084339607531e-01
 7.34000000000000000e+03, 8.27137084321678984e-01
 7.35000000000000000e+03, 8.27137084303543380e-01
 7.36000000000000000e+03, 8.27137084285200608e-01
 7.37000000000000000e+03, 8.27137084266650557e-01
 7.38000000000000000e+03, 8.27137084247893561e-01
 7.39000000000000000e+03, 8.27137084228929176e-01
 7.40000000000000000e+03, 8.27137084209757734e-01
 7.41000000000000000e+03, 8.27137084190379235e-01
 7.42000000000000000e+03, 8.27137084170793457e-01
 7.43000000000000000e+03, 8.27137084151000512e-01
 7.44000000000000000e+03, 8.27137084131000400e-01
 7.45000000000000000e+03, 8.27137084110793230e-01
 7.46000000000000000e+03, 8.27137084090378782e-01
 7.47000000000000000e+03, 8.27137084069757278e-01
 7.48000000000000000e+03, 8.27137084048928384e-01
 7.49000000000000000e+03, 8.27137084027892544e-01
 7.50000000000000000e+03, 8.27137084006649426e-01
 7.51000000000000000e+03, 8.27137083985199251e-01
 7.52000000000000000e+03, 8.27137083963541797e-01
 7.53000000000000000e+03, 8.27137083941677287e-01
 7.54000000000000000e+03, 8.27137083941688833e-01
 7.55000000000000000e+03, 8.27137083947607543e-01
 7.56000000000000000e+03, 8.27137083953487950e-01
 7.57000000000000000e+03, 8.27137083959330388e-01
 7.58000000000000000e+03, 8.27137083965134634e-01
 7.59000000000000000e+03, 8.27137083970900688e-01
 7.60000000000000000e+03, 8.27137083976628551e-01
 7.61000000000000000e+03, 8.27137083982318444e-01
 7.62000000000000000e+03, 8.27137083987970145e-01
 7.63000000000000000e+03, 8.27137083993583655e-01
 7.64000000000000000e+03, 8.27137083999159084e-01
 7.65000000000000000e+03, 8.27137084004696321e-01
 7.66000000000000000e+03, 8.27137084010195589e-01
 7.67000000000000000e+03, 8.27137084015656554e-01
 7.68000000000000000e+03, 8.27137084021079438e-01
 7.69000000000000000e+03, 8.27137084026464131e-01
 7.70000000000000000e+03, 8.27137084031810743e-01
 7.71000000000000000e+03, 8.27137084037119386e-01
 7.72000000000000000e+03, 8.27137084042389614e-01
 7.73000000000000000e+03, 8.27137084047621984e-01
 7.74000000000000000e+03, 8.27137084052815830e-01
 7.75000000000000000e+03, 8.27137084057972038e-01
 7.76000000000000000e+03, 8.27137084063089723e-01
 7.77000000000000000e+03, 8.27137084068169437e-01
 7.78000000000000000e+03, 8.27137084073210960e-01
 7.79000000000000000e+03, 8.27137084078214291e-01
 7.80000000000000000e+03, 8.27137084083179652e-01
 7.81000000000000000e+03, 8.27137084088106600e-01
 7.82000000000000000e+03, 8.27137084092995689e-01
 7.83000000000000000e+03, 8.27137084097846476e-01
 7.84000000000000000e+03, 8.27137084102659403e-01
 7.85000000000000000e+03, 8.27137084107434029e-01
 7.86000000000000000e+03, 8.27137084112170351e-01
 7.87000000000000000e+03, 8.27137084116868815e-01
 7.88000000000000000e+03, 8.27137084121529087e-01
 7.89000000000000000e+03, 8.27137084126151056e-01
 7.90000000000000000e+03, 8.27137084130734834e-01
 7.91000000000000000e+03, 8.27137084135280642e-01
 7.92000000000000000e+03, 8.27137084139788370e-01
 7.93000000000000000e+03, 8.27137084144258017e-01
 7.94000000000000000e+03, 8.27137084148689361e-01
 7.95000000000000000e+03, 8.27137084153082625e-01
 7.96000000000000000e+03, 8.27137084157437807e-01
 7.97000000000000000e+03, 8.27137084161754577e-01
 7.98000000000000000e+03, 8.27137084166033598e-01
 7.99000000000000000e+03, 8.27137084170274317e-01
 8.00000000000000000e+03, 8.27137084174476844e-01
 8.01000000000000000e+03, 8.27137084178641291e-01
 8.02000000000000000e+03, 8.27137084182767657e-01
 8.03000000000000000e+03, 8.27137084186855720e-01
 8.04000000000000000e+03, 8.27137084190905703e-01
 8.05000000000000000e+03, 8.27137084194917827e-01
 8.06000000000000000e+03, 8.27137084198891648e-01
 8.07000000000000000e+03, 8.27137084202827277e-01
 8.08000000000000000e+03, 8.27137084206724715e-01
 8.09000000000000000e+03, 8.27137084210584184e-01
 8.10000000000000000e+03, 8.27137084214405460e-01
 8.11000000000000000e+03, 8.27137084218188323e-01
 8.12000000000000000e+03, 8.27137084221933327e-01
 8.13000000000000000e+03, 8.27137084225640251e-01
 8.14000000000000000e+03, 8.27137084229309094e-01
 8.15000000000000000e+03, 8.27137084232939412e-01
 8.16000000000000000e+03, 8.27137084236531983e-01
 8.17000000000000000e+03, 8.27137084240086362e-01
 8.18000000000000000e+03, 8.27137084243602438e-01
 8.19000000000000000e+03, 8.27137084247080545e-01
 8.20000000000000000e+03, 8.27137084250520349e-01
 8.21000000000000000e+03, 8.27137084253922183e-01
 8.22000000000000000e+03, 8.27137084257285826e-01
 8.23000000000000000e+03, 8.27137084260611277e-01
 8.24000000000000000e+03, 8.27137084263898537e-01
 8.25000000000000000e+03, 8.27137084267147937e-01
 8.26000000000000000e+03, 8.27137084270359035e-01
 8.27000000000000000e+03, 8.27137084273532053e-01
 8.28000000000000000e+03, 8.27137084276666767e-01
 8.29000000000000000e+03, 8.27137084279763402e-01
 8.30000000000000000e+03, 8.27137084282821955e-01
 8.31000000000000000e+03, 8.27137084285842539e-01
 8.32000000000000000e+03, 8.27137084288824820e-01
 8.33000000000000000e+03, 8.27137084291768909e-01
 8.34000000000000000e+03, 8.27137084294674918e-01
 8.35000000000000000e+03, 8.27137084297542735e-01
 8.36000000000000000e+03, 8.27137084300372472e-01
 8.37000000000000000e+03, 8.27137084303164238e-01
 8.38000000000000000e+03, 8.27137084305917591e-01
 8.39000000000000000e+03, 8.27137084308632975e-01
 8.40000000000000000e+03, 8.27137084311310167e-01
 8.41000000000000000e+03, 8.27137084313949278e-01
 8.42000000000000000e+03, 8.27137084316550308e-01
 8.43000000000000000e+03, 8.27137084319113036e-01
 8.44000000000000000e+03, 8.27137084321637683e-01
 8.45000000000000000e+03, 8.27137084324124250e-01
 8.46000000000000000e+03, 8.27137084326572625e-01
 8.47000000000000000e+03, 8.27137084328982919e-01
 8.48000000000000000e+03, 8.27137084331355021e-01
 8.49000000000000000e+03, 8.27137084333689154e-01
 8.50000000000000000e+03, 8.27137084335984873e-01
 8.51000000000000000e+03, 8.27137084338242734e-01
 8.52000000000000000e+03, 8.27137084340462292e-01
 8.53000000000000000e+03, 8.27137084342643769e-01
 8.54000000000000000e+03, 8.27137084344787166e-01
 8.55000000000000000e+03, 8.27137084346892260e-01
 8.56000000000000000e+03, 8.27137084348959495e-01
 8.57000000000000000e+03, 8.27137084350988316e-01
 8.58000000000000000e+03, 8.27137084352979168e-01
 8.59000000000000000e+03, 8.27137084354931718e-01
 8.60000000000000000e+03, 8.27137084356846408e-01
 8.61000000000000000e+03, 8.27137084358722685e-01
 8.62000000000000000e+03, 8.27137084360560881e-01
 8.63000000000000000e+03, 8.27137084362360997e-01
 8.64000000000000000e+03, 8.27137084364123032e-01
 8.65000000000000000e+03, 8.27137084365846986e-01
 8.66000000000000000e+03, 8.27137084367532638e-01
 8.67000000000000000e+03, 8.27137084369180320e-01
 8.68000000000000000e+03, 8.27137084370789699e-01
 8.69000000000000000e+03, 8.27137084372360998e-01
 8.70000000000000000e+03, 8.27137084373894327e-01
 8.71000000000000000e+03, 8.27137084375389242e-01
 8.72000000000000000e+03, 8.27137084376846299e-01
 8.73000000000000000e+03, 8.27137084378265053e-01
 8.74000000000000000e+03, 8.27137084379645726e-01
 8.75000000000000000e+03, 8.27137084380988097e-01
 8.76000000000000000e+03, 8.27137084382292609e-01
 8.77000000000000000e+03, 8.27137084383558929e-01
 8.78000000000000000e+03, 8.27137084384786947e-01
 8.79000000000000000e+03, 8.27137084385976995e-01
 8.80000000000000000e+03, 8.27137084387128629e-01
 8.81000000000000000e+03, 8.27137084388242405e-01
 8.82000000000000000e+03, 8.27137084389318100e-01
 8.83000000000000000e+03, 8.27137084390355493e-01
 8.84000000000000000e+03, 8.27137084391354804e-01
 8.85000000000000000e+03, 8.27137084392315924e-01
 8.86000000000000000e+03, 8.27137084393238964e-01
 8.87000000000000000e+03, 8.27137084394123923e-01
 8.88000000000000000e+03, 8.27137084394970690e-01
 8.89000000000000000e+03, 8.27137084395779265e-01
 8.90000000000000000e+03, 8.27137084396549760e-01
 8.91000000000000000e+03, 8.27137084397282174e-01
 8.92000000000000000e+03, 8.27137084397976285e-01
 8.93000000000000000e+03, 8.27137084398632538e-01
 8.94000000000000000e+03, 8.27137084399250488e-01
 8.95000000000000000e+03, 8.27137084399830358e-01
 8.96000000000000000e+03, 8.27137084400372036e-01
 8.97000000000000000e+03, 8.27137084400875522e-01
 8.98000000000000000e+03, 8.27137084401341038e-01
 8.99000000000000000e+03, 8.27137084401768252e-01
 9.00000000000000000e+03, 8.27137084402157496e-01
 9.01000000000000000e+03, 8.27137084402508549e-01
 9.02000000000000000e+03, 8.27137084402821299e-01
 9.03000000000000000e+03, 8.27137084403096190e-01
 9.04000000000000000e+03, 8.27137084403332667e-01
 9.05000000000000000e+03, 8.27137084403531175e-01
 9.06000000000000000e+03, 8.27137084403691603e-01
 9.07000000000000000e+03, 8.27137084403813838e-01
 9.08000000000000000e+03, 8.27137084403897882e-01
 9.09000000000000000e+03, 8.27137084403943734e-01
 9.10000000000000000e+03, 8.27137084403951728e-01
 9.11000000000000000e+03, 8.27137084403921419e-01
 9.12000000000000000e+03, 8.27137084403852807e-01
 9.13000000000000000e+03, 8.27137084403746337e-01
 9.14000000000000000e+03, 8.27137084403601563e-01
 9.15000000000000000e+03, 8.27137084403418710e-01
 9.16000000000000000e+03, 8.27137084403197664e-01
 9.17000000000000000e+03, 8.27137084402938649e-01
 9.18000000000000000e+03, 8.27137084402641443e-01
 9.19000000000000000e+03, 8.27137084402306044e-01
 9.20000000000000000e+03, 8.27137084401932454e-01
 9.21000000000000000e+03, 8.27137084401520783e-01
 9.22000000000000000e+03, 8.27137084401071032e-01
 9.23000000000000000e+03, 8.27137084400582978e-01
 9.24000000000000000e+03, 8.27137084400056954e-01
 9.25000000000000000e+03, 8.27137084399492739e-01
 9.26000000000000000e+03, 8.27137084398890443e-01
 9.27000000000000000e+03, 8.27137084398249955e-01
 9.28000000000000000e+03, 8.27137084397571387e-01
 9.29000000000000000e+03, 8.27137084396854627e-01
 9.30000000000000000e+03, 8.27137084396099675e-01
 9.31000000000000000e+03, 8.27137084395306643e-01
 9.32000000000000000e+03, 8.27137084394475752e-01
 9.33000000000000000e+03, 8.27137084393606337e-01
 9.34000000000000000e+03, 8.27137084392698951e-01
 9.35000000000000000e+03, 8.27137084391753485e-01
 9.36000000000000000e+03, 8.27137084390769717e-01
 9.37000000000000000e+03, 8.27137084389747868e-01
 9.38000000000000000e+03, 8.27137084388688049e-01
 9.39000000000000000e+03, 8.27137084387589816e-01
 9.40000000000000000e+03, 8.27137084386453725e-01
 9.41000000000000000e+03, 8.27137084385279331e-01
 9.42000000000000000e+03, 8.27137084384066856e-01
 9.43000000000000000e+03, 8.27137084382816301e-01
 9.44000000000000000e+03, 8.27137084381527443e-01
 9.45000000000000000e+03, 8.27137084380200616e-01
 9.46000000000000000e+03, 8.27137084378835596e-01
 9.47000000000000000e+03, 8.27137084377432386e-01
 9.48000000000000000e+03, 8.27137084375991205e-01
 9.49000000000000000e+03, 8.27137084374511833e-01
 9.50000000000000000e+03, 8.27137084372994269e-01
 9.51000000000000000e+03, 8.27137084371438625e-01
 9.52000000000000000e+03, 8.27137084369844788e-01
 9.53000000000000000e+03, 8.27137084368212872e-01
 9.54000000000000000e+03, 8.27137084366542541e-01
 9.55000000000000000e+03, 8.27137084364834463e-01
 9.56000000000000000e+03, 8.27137084363088082e-01
 9.57000000000000000e+03, 8.27137084361303510e-01
 9.58000000000000000e+03, 8.27137084359480967e-01
 9.59000000000000000e+03, 8.27137084357620012e-01
 9.60000000000000000e+03, 8.27137084355721197e-01
 9.61000000000000000e+03, 8.27137084353784080e-01
 9.62000000000000000e+03, 8.27137084351809104e-01
 9.63000000000000000e+03, 8.27137084349795715e-01
 9.64000000000000000e+03, 8.27137084347744245e-01
 9.65000000000000000e+03, 8.27137084345654694e-01
 9.66000000000000000e+03, 8.27137084343526952e-01
 9.67000000000000000e+03, 8.27137084341361239e-01
 9.68000000000000000e+03, 8.27137084339157225e-01
 9.69000000000000000e+03, 8.27137084336915129e-01
 9.70000000000000000e+03, 8.27137084334634842e-01
 9.71000000000000000e+03, 8.27137084332316475e-01
 9.72000000000000000e+03, 8.27137084329960026e-01
 9.73000000000000000e+03, 8.27137084327565386e-01
 9.74000000000000000e+03, 8.27137084325132554e-01
 9.75000000000000000e+03, 8.27137084322661753e-01
 9.76000000000000000e+03, 8.27137084320152538e-01
 9.77000000000000000e+03, 8.27137084317605575e-01
 9.78000000000000000e+03, 8.27137084315020199e-01
 9.79000000000000000e+03, 8.27137084312396742e-01
 9.80000000000000000e+03, 8.27137084309735093e-01
 9.81000000000000000e+03, 8.27137084307035475e-01
 9.82000000000000000e+03, 8.27137084304297554e-01
 9.83000000000000000e+03, 8.27137084301521663e-01
 9.84000000000000000e+03, 8.27137084298707581e-01
 9.85000000000000000e+03, 8.27137084295855196e-01
 9.86000000000000000e+03, 8.27137084292964841e-01
 9.87000000000000000e+03, 8.27137084290036184e-01
 9.88000000000000000e+03, 8.27137084287069557e-01
 9.89000000000000000e+03, 8.27137084284064961e-01
 9.90000000000000000e+03, 8.27137084281021839e-01
 9.91000000000000000e+03, 8.27137084277940859e-01
 9.92000000000000000e+03, 8.27137084274821799e-01
 9.93000000000000000e+03, 8.27137084271664214e-01
 9.94000000000000000e+03, 8.27137084268468881e-01
 9.95000000000000000e+03, 8.27137084265235134e-01
 9.96000000000000000e+03, 8.27137084261963529e-01
 9.97000000000000000e+03, 8.27137084258653732e-01
 9.98000000000000000e+03, 8.27137084255305743e-01
 9.99000000000000000e+03, 8.27137084251919563e-01
 1.00000000000000000e+04, 8.27137084248495302e-01
 1.00100000000000000e+04, 8.27137084245032850e-01
 1.00200000000000000e+04, 8.27137084241532206e-01
 1.00300000000000000e+04, 8.27137084237993703e-01
 1.00400000000000000e+04, 8.27137084234416897e-01
 1.00500000000000000e+04, 8.27137084230801900e-01
 1.00600000000000000e+04, 8.27137084227148711e-01
 1.00700000000000000e+04, 8.27137084223457553e-01
 1.00800000000000000e+04, 8.27137084219728314e-01
 1.00900000000000000e+04, 8.27137084215960883e-01
 1.01000000000000000e+04, 8.27137084212155260e-01
 1.01100000000000000e+04, 8.27137084208311335e-01
 1.01200000000000000e+04, 8.27137084204429551e-01
 1.01300000000000000e+04, 8.27137084200509576e-01
 1.01400000000000000e+04, 8.27137084196551409e-01
 1.01500000000000000e+04, 8.27137084192555050e-01
 1.01600000000000000e+04, 8.27137084188520721e-01
 1.01700000000000000e+04, 8.27137084184448201e-01
 1.01800000000000000e+04, 8.27137084180337490e-01
 1.01900000000000000e+04, 8.27137084176188586e-01
 1.02000000000000000e+04, 8.27137084172001602e-01
 1.02100000000000000e+04, 8.27137084167776537e-01
 1.02200000000000000e+04, 8.27137084163513392e-01
 1.02300000000000000e+04, 8.27137084159212055e-01
 1.02400000000000000e+04, 8.27137084154872526e-01
 1.02500000000000000e+04, 8.27137084150494917e-01
 1.02600000000000000e+04, 8.27137084146079116e-01
 1.02700000000000000e+04, 8.27137084141625345e-01
 1.02800000000000000e+04, 8.27137084137133383e-01
 1.02900000000000000e+04, 8.27137084132603118e-01
 1.03000000000000000e+04, 8.27137084128034772e-01
 1.03100000000000000e+04, 8.27137084123428346e-01
 1.03200000000000000e+04, 8.27137084118783839e-01
 1.03300000000000000e+04, 8.27137084114101029e-01
 1.03400000000000000e+04, 8.27137084109380250e-01
 1.03500000000000000e+04, 8.27137084104621279e-01
 1.03600000000000000e+04, 8.27137084099824116e-01
 1.03700000000000000e+04, 8.27137084094988984e-01
 1.03800000000000000e+04, 8.27137084090115660e-01
 1.03900000000000000e+04, 8.27137084085204033e-01
 1.04000000000000000e+04, 8.27137084080254548e-01
 1.04100000000000000e+04, 8.27137084075266538e-01
 1.04200000000000000e+04, 8.27137084070240669e-01
 1.04300000000000000e+04, 8.27137084065176720e-01
 1.04400000000000000e+04, 8.27137084060074579e-01
 1.04500000000000000e+04, 8.27137084054934246e-01
 1.04600000000000000e+04, 8.27137084049755722e-01
 1.04700000000000000e+04, 8.27137084044539228e-01
 1.04800000000000000e+04, 8.27137084039284542e-01
 1.04900000000000000e+04, 8.27137084033991554e-01
 1.05000000000000000e+04, 8.27137084028660707e-01
 1.05100000000000000e+04, 8.27137084023291447e-01
 1.05200000000000000e+04, 8.27137084017884217e-01
 1.05300000000000000e+04, 8.27137084012438906e-01
 1.05400000000000000e+04, 8.27137084006955292e-01
 1.05500000000000000e+04, 8.27137084001433709e-01
 1.05600000000000000e+04, 8.27137083995873934e-01
 1.05700000000000000e+04, 8.27137083990275968e-01
 1.05800000000000000e+04, 8.27137083984639920e-01
 1.05900000000000000e+04, 8.27137083978965792e-01
 1.06000000000000000e+04, 8.27137083973253473e-01
 1.06100000000000000e+04, 8.27137083967503073e-01
 1.06200000000000000e+04, 8.27137083961714481e-01
 1.06300000000000000e+04, 8.27137083955887809e-01
 1.06400000000000000e+04, 8.27137083950022833e-01
 1.06500000000000000e+04, 8.27137083944119889e-01
 1.06600000000000000e+04, 8.27137083938178641e-01
 1.06700000000000000e+04, 8.27137083932199424e-01
 1.06800000000000000e+04, 8.27137083926182015e-01
 1.06900000000000000e+04, 8.27137083920126526e-01
 1.07000000000000000e+04, 8.27137083914032734e-01
 1.07100000000000000e+04, 8.27137083907901083e-01
 1.07200000000000000e+04, 8.27137083901731129e-01
 1.07300000000000000e+04, 8.27137083895522984e-01
 1.07400000000000000e+04, 8.27137083889276870e-01
 1.07500000000000000e+04, 8.27137083882992563e-01
 1.07600000000000000e+04, 8.27137083876669954e-01
 1.07700000000000000e+04, 8.27137083870309375e-01
 1.07800000000000000e+04, 8.27137083863910605e-01
 1.07900000000000000e+04, 8.27137083857473754e-01
 1.08000000000000000e+04, 8.27137083850998600e-01
 1.08100000000000000e+04, 8.27137083844485588e-01
 1.08200000000000000e+04, 8.27137083837934273e-01
 1.08300000000000000e+04, 8.27137083831344877e-01
 1.08400000000000000e+04, 8.27137083824717512e-01
 1.08500000000000000e+04, 8.27137083822759189e-01
 1.08600000000000000e+04, 8.27137083822632402e-01
 1.08700000000000000e+04, 8.27137083822505614e-01
 1.08800000000000000e+04, 8.27137083822378938e-01
 1.08900000000000000e+04, 8.27137083822252150e-01
 1.09000000000000000e+04, 8.27137083822125363e-01
 1.09100000000000000e+04, 8.27137083821998575e-01
 1.09200000000000000e+04, 8.27137083821872010e-01
 1.09300000000000000e+04, 8.27137083821745223e-01
 1.09400000000000000e+04, 8.27137083821618435e-01
 1.09500000000000000e+04, 8.27137083821491537e-01
 1.09600000000000000e+04, 8.27137083821364971e-01
 1.09700000000000000e+04, 8.27137083821238184e-01
 1.09800000000000000e+04, 8.27137083821111396e-01
 1.09900000000000000e+04, 8.27137083820984609e-01
