"time","ikr.IKr"
 6.47000000000000000e+03, 8.25934269533447396e-01
 6.48000000000000000e+03, 8.25797965957288493e-01
 6.49000000000000000e+03, 8.26411858762587381e-01
 6.50000000000000000e+03, 8.28546053428309226e-01
 6.51000000000000000e+03, 8.19160498990128882e-01
 6.52000000000000000e+03, 8.25539754226683575e-01
 6.53000000000000000e+03, 8.37157608827026389e-01
 6.54000000000000000e+03, 8.24598425308582517e-01
 6.55000000000000000e+03, 8.24207766884936244e-01
 6.56000000000000000e+03, 8.34253187302504751e-01
 6.57000000000000000e+03, 8.10246466298142676e-01
 6.58000000000000000e+03, 8.34934183862332313e-01
 6.59000000000000000e+03, 8.22966520288604175e-01
 6.60000000000000000e+03, 8.28219013667026993e-01
 6.61000000000000000e+03, 8.27772806035114161e-01
 6.62000000000000000e+03, 8.33357374669876250e-01
 6.63000000000000000e+03, 8.25370959754648248e-01
 6.64000000000000000e+03, 8.22662114918049192e-01
 6.65000000000000000e+03, 8.35702867291037377e-01
 6.66000000000000000e+03, 8.11533537875766986e-01
 6.67000000000000000e+03, 8.27271290664104764e-01
 6.68000000000000000e+03, 8.18240777271242226e-01
 6.69000000000000000e+03, 8.22110700693638230e-01
 6.70000000000000000e+03, 8.40411379149118232e-01
 6.71000000000000000e+03, 8.26842755231975590e-01
 6.72000000000000000e+03, 8.28424545042699023e-01
 6.73000000000000000e+03, 8.15378770188551538e-01
 6.74000000000000000e+03, 8.22325390282664603e-01
 6.75000000000000000e+03, 8.28434363869813728e-01
 6.76000000000000000e+03, 8.29478485793637921e-01
 6.77000000000000000e+03, 8.31208536271966114e-01
 6.78000000000000000e+03, 8.27194029139498910e-01
 6.79000000000000000e+03, 8.30615312775909387e-01
 6.80000000000000000e+03, 8.30132045616762348e-01
 6.81000000000000000e+03, 8.15060798273787968e-01
 6.82000000000000000e+03, 8.27381322743868886e-01
 6.83000000000000000e+03, 8.32205240862934570e-01
 6.84000000000000000e+03, 8.31030291781176045e-01
 6.85000000000000000e+03, 8.24735616810743588e-01
 6.86000000000000000e+03, 8.21819949998806254e-01
 6.87000000000000000e+03, 8.19756226239851671e-01
 6.88000000000000000e+03, 8.26272128455801891e-01
 6.89000000000000000e+03, 8.34615412128463241e-01
 6.90000000000000000e+03, 8.14255177844777189e-01
 6.91000000000000000e+03, 8.22781799489320731e-01
 6.92000000000000000e+03, 8.19614388690491080e-01
 6.93000000000000000e+03, 8.32317804527060168e-01
 6.94000000000000000e+03, 8.23478641341860440e-01
 6.95000000000000000e+03, 8.24030876323560202e-01
 6.96000000000000000e+03, 8.25705217695743787e-01
 6.97000000000000000e+03, 8.30076680302967662e-01
 6.98000000000000000e+03, 8.24547317448803940e-01
 6.99000000000000000e+03, 8.07032540664234244e-01
 7.00000000000000000e+03, 8.30722943298186411e-01
 7.01000000000000000e+03, 8.30034768324572125e-01
 7.02000000000000000e+03, 8.25688114005651452e-01
 7.03000000000000000e+03, 8.19982443084696255e-01
 7.04000000000000000e+03, 8.29458833499914228e-01
 7.05000000000000000e+03, 8.29640039278831454e-01
 7.06000000000000000e+03, 8.24034867719542818e-01
 7.07000000000000000e+03, 8.25706657027234892e-01
 7.08000000000000000e+03, 8.20998051803830786e-01
 7.09000000000000000e+03, 8.25958396699965625e-01
 7.10000000000000000e+03, 8.16904251017234295e-01
 7.11000000000000000e+03, 8.29891388900431681e-01
 7.12000000000000000e+03, 8.20904252628810394e-01
 7.13000000000000000e+03, 8.28708565430365973e-01
 7.14000000000000000e+03, 8.17857729393519417e-01
 7.15000000000000000e+03, 8.23242704164156125e-01
 7.16000000000000000e+03, 8.26407854539260467e-01
 7.17000000000000000e+03, 8.16176465839951737e-01
 7.18000000000000000e+03, 8.27897060546399666e-01
 7.19000000000000000e+03, 8.24634710653846525e-01
 7.20000000000000000e+03, 8.15637533648284840e-01
 7.21000000000000000e+03, 8.18535682361449135e-01
 7.22000000000000000e+03, 8.31130877078090080e-01
 7.23000000000000000e+03, 8.33047754012136932e-01
 7.24000000000000000e+03, 8.26266487469093591e-01
 7.25000000000000000e+03, 8.29808512435044610e-01
 7.26000000000000000e+03, 8.28614451977171318e-01
 7.27000000000000000e+03, 8.29312596124870849e-01
 7.28000000000000000e+03, 8.35624578872872226e-01
 7.29000000000000000e+03, 8.17190894981035476e-01
 7.30000000000000000e+03, 8.31601725225736610e-01
 7.31000000000000000e+03, 8.24615825268029234e-01
 7.32000000000000000e+03, 8.25656975391267922e-01
 7.33000000000000000e+03, 8.25142236118604044e-01
 7.34000000000000000e+03, 8.24661113351714548e-01
 7.35000000000000000e+03, 8.19044189437775461e-01
 7.36000000000000000e+03, 8.28347123000300778e-01
 7.37000000000000000e+03, 8.38165308283057020e-01
 7.38000000000000000e+03, 8.26766606312931751e-01
 7.39000000000000000e+03, 8.27127942946877526e-01
 7.40000000000000000e+03, 8.22600910564523780e-01
 7.41000000000000000e+03, 8.26361752184019749e-01
 7.42000000000000000e+03, 8.30213782582618021e-01
 7.43000000000000000e+03, 8.24693484042351876e-01
 7.44000000000000000e+03, 8.24141977460057240e-01
 7.45000000000000000e+03, 8.29798630075870625e-01
 7.46000000000000000e+03, 8.21078252609573123e-01
 7.47000000000000000e+03, 8.28803561808464595e-01
 7.48000000000000000e+03, 8.32551207910853797e-01
 7.49000000000000000e+03, 8.36112744402977115e-01
 7.50000000000000000e+03, 8.26540562758621533e-01
 7.51000000000000000e+03, 8.36163225767923568e-01
 7.52000000000000000e+03, 8.33964189214319807e-01
 7.53000000000000000e+03, 8.20562080515228276e-01
 7.54000000000000000e+03, 8.19098689765174082e-01
 7.55000000000000000e+03, 8.25124323937768356e-01
 7.56000000000000000e+03, 8.33928058204614020e-01
 7.57000000000000000e+03, 8.26659989709434329e-01
 7.58000000000000000e+03, 8.23172744084593178e-01
 7.59000000000000000e+03, 8.37381888959221166e-01
 7.60000000000000000e+03, 8.29030653597450651e-01
 7.61000000000000000e+03, 8.11821161762099508e-01
 7.62000000000000000e+03, 8.29230344121501872e-01
 7.63000000000000000e+03, 8.30569352049751353e-01
 7.64000000000000000e+03, 8.28626101118668412e-01
 7.65000000000000000e+03, 8.30105183866227447e-01
 7.66000000000000000e+03, 8.26693064991303905e-01
 7.67000000000000000e+03, 8.18435671276001253e-01
 7.68000000000000000e+03, 8.24690437599824411e-01
 7.69000000000000000e+03, 8.20896019775792629e-01
 7.70000000000000000e+03, 8.20980994020567900e-01
 7.71000000000000000e+03, 8.18800832933044398e-01
 7.72000000000000000e+03, 8.30123512053811297e-01
 7.73000000000000000e+03, 8.27783198607345283e-01
 7.74000000000000000e+03, 8.24179192659123205e-01
 7.75000000000000000e+03, 8.22851453734951499e-01
 7.76000000000000000e+03, 8.26982491569948186e-01
 7.77000000000000000e+03, 8.34259769273711815e-01
 7.78000000000000000e+03, 8.13909260350918151e-01
 7.79000000000000000e+03, 8.29624469115830210e-01
 7.80000000000000000e+03, 8.23535385054662283e-01
 7.81000000000000000e+03, 8.14698817511242290e-01
 7.82000000000000000e+03, 8.14295443744113556e-01
 7.83000000000000000e+03, 8.21112713036553532e-01
 7.84000000000000000e+03, 8.28585847170893453e-01
 7.85000000000000000e+03, 8.29731299471702655e-01
 7.86000000000000000e+03, 8.20939805732496919e-01
 7.87000000000000000e+03, 8.33849422660196238e-01
 7.88000000000000000e+03, 8.36528775198535413e-01
 7.89000000000000000e+03, 8.29751255586864356e-01
 7.90000000000000000e+03, 8.23233826523201317e-01
 7.91000000000000000e+03, 8.34558250753049125e-01
 7.92000000000000000e+03, 8.32122695731166373e-01
 7.93000000000000000e+03, 8.32861973059200511e-01
 7.94000000000000000e+03, 8.22804423893877201e-01
 7.95000000000000000e+03, 8.08429024418269582e-01
 7.96000000000000000e+03, 8.41107904899230041e-01
 7.97000000000000000e+03, 8.16505286698985033e-01
 7.98000000000000000e+03, 8.26901014891756159e-01
 7.99000000000000000e+03, 8.42850003488324617e-01
 8.00000000000000000e+03, 8.29318890765887717e-01
 8.01000000000000000e+03, 8.33402110904125637e-01
 8.02000000000000000e+03, 8.17221266824848303e-01
 8.03000000000000000e+03, 8.15404482285613241e-01
 8.04000000000000000e+03, 8.23621245763840659e-01
 8.05000000000000000e+03, 8.34336032442185571e-01
 8.06000000000000000e+03, 8.24851837844419400e-01
 8.07000000000000000e+03, 8.21892484483755403e-01
 8.08000000000000000e+03, 8.28443668320361537e-01
 8.09000000000000000e+03, 8.34277856652534178e-01
 8.10000000000000000e+03, 8.17600478900521233e-01
 8.11000000000000000e+03, 8.19147500456974154e-01
 8.12000000000000000e+03, 8.21931867142171479e-01
 8.13000000000000000e+03, 8.34361697498740007e-01
 8.14000000000000000e+03, 8.28686906300570736e-01
 8.15000000000000000e+03, 8.41209296742704393e-01
 8.16000000000000000e+03, 8.33317626027017311e-01
 8.17000000000000000e+03, 8.26905456072746570e-01
 8.18000000000000000e+03, 8.35486597974988254e-01
 8.19000000000000000e+03, 8.28532964531110916e-01
 8.20000000000000000e+03, 8.22484603323971220e-01
 8.21000000000000000e+03, 8.31624918225939869e-01
 8.22000000000000000e+03, 8.22541328341802713e-01
 8.23000000000000000e+03, 8.25220463395305748e-01
 8.24000000000000000e+03, 8.35900450057221245e-01
 8.25000000000000000e+03, 8.26468626458113143e-01
 8.26000000000000000e+03, 8.21836351113904295e-01
 8.27000000000000000e+03, 8.24072455510057811e-01
 8.28000000000000000e+03, 8.33880902141551972e-01
 8.29000000000000000e+03, 8.23490315835213038e-01
 8.30000000000000000e+03, 8.24583736693607738e-01
 8.31000000000000000e+03, 8.23769152204260613e-01
 8.32000000000000000e+03, 8.28350992551470822e-01
 8.33000000000000000e+03, 8.24592851873289900e-01
 8.34000000000000000e+03, 8.16564966371456147e-01
 8.35000000000000000e+03, 8.21281690081365423e-01
 8.36000000000000000e+03, 8.20980676626429928e-01
 8.37000000000000000e+03, 8.35342992240568294e-01
 8.38000000000000000e+03, 8.32500732983837310e-01
 8.39000000000000000e+03, 8.31012996212671773e-01
 8.40000000000000000e+03, 8.23801719417365019e-01
 8.41000000000000000e+03, 8.21752860136789054e-01
 8.42000000000000000e+03, 8.23787468145611768e-01
 8.43000000000000000e+03, 8.20194675642271998e-01
 8.44000000000000000e+03, 8.43618606906111901e-01
 8.45000000000000000e+03, 8.12317961444873005e-01
 8.46000000000000000e+03, 8.30859540658059781e-01
 8.47000000000000000e+03, 8.18659039162232260e-01
 8.48000000000000000e+03, 8.26448417287490078e-01
 8.49000000000000000e+03, 8.20616271513230466e-01
 8.50000000000000000e+03, 8.19364733183599481e-01
 8.51000000000000000e+03, 8.19611788752071968e-01
 8.52000000000000000e+03, 8.38719992955159865e-01
 8.53000000000000000e+03, 8.26259360755400407e-01
 8.54000000000000000e+03, 8.22083449861231830e-01
 8.55000000000000000e+03, 8.30805278309839190e-01
 8.56000000000000000e+03, 8.27205389825097059e-01
 8.57000000000000000e+03, 8.31889307162643199e-01
 8.58000000000000000e+03, 8.15096990423789469e-01
 8.59000000000000000e+03, 8.29140870124380980e-01
 8.60000000000000000e+03, 8.32236870281722108e-01
 8.61000000000000000e+03, 8.16170535637366523e-01
 8.62000000000000000e+03, 8.30095173237754724e-01
 8.63000000000000000e+03, 8.38331882743026835e-01
 8.64000000000000000e+03, 8.27039023521981997e-01
 8.65000000000000000e+03, 8.32558363550210734e-01
 8.66000000000000000e+03, 8.31562849339584687e-01
 8.67000000000000000e+03, 8.22467546765610513e-01
 8.68000000000000000e+03, 8.27399544819060528e-01
 8.69000000000000000e+03, 8.16794919280674381e-01
 8.70000000000000000e+03, 8.24158484329017615e-01
 8.71000000000000000e+03, 8.28890625010166415e-01
 8.72000000000000000e+03, 8.31909547635515723e-01
 8.73000000000000000e+03, 8.27299524404901288e-01
 8.74000000000000000e+03, 8.31888976998590657e-01
 8.75000000000000000e+03, 8.19857903375482699e-01
 8.76000000000000000e+03, 8.26465882370230442e-01
 8.77000000000000000e+03, 8.27264328321345221e-01
 8.78000000000000000e+03, 8.39344386612872584e-01
 8.79000000000000000e+03, 8.25723584455056447e-01
 8.80000000000000000e+03, 8.23843574576367033e-01
 8.81000000000000000e+03, 8.27278002465609785e-01
 8.82000000000000000e+03, 8.21070935653176459e-01
 8.83000000000000000e+03, 8.28409259794185893e-01
 8.84000000000000000e+03, 8.24727719962149552e-01
 8.85000000000000000e+03, 8.15314322575244166e-01
 8.86000000000000000e+03, 8.26750413155755481e-01
 8.87000000000000000e+03, 8.25041299974184628e-01
 8.88000000000000000e+03, 8.16363090601321950e-01
 8.89000000000000000e+03, 8.26693998975323474e-01
 8.90000000000000000e+03, 8.36966833746241368e-01
 8.91000000000000000e+03, 8.30577689135901909e-01
 8.92000000000000000e+03, 8.31175803870001895e-01
 8.93000000000000000e+03, 8.18283206009784436e-01
 8.94000000000000000e+03, 8.30284613634137192e-01
 8.95000000000000000e+03, 8.28116851636938822e-01
 8.96000000000000000e+03, 8.30628782973379276e-01
 8.97000000000000000e+03, 8.29926433304153721e-01
 8.98000000000000000e+03, 8.18162531613015886e-01
 8.99000000000000000e+03, 8.26863839045485660e-01
 9.00000000000000000e+03, 8.22135136723351367e-01
 9.01000000000000000e+03, 8.26806529380228694e-01
 9.02000000000000000e+03, 8.21214238285269182e-01
 9.03000000000000000e+03, 8.35799388826226730e-01
 9.04000000000000000e+03, 8.21467866639600031e-01
 9.05000000000000000e+03, 8.21204066170858615e-01
 9.06000000000000000e+03, 8.27629354686879037e-01
 9.07000000000000000e+03, 8.20028230545747472e-01
 9.08000000000000000e+03, 8.24334306607841016e-01
 9.09000000000000000e+03, 8.21659318060193211e-01
 9.10000000000000000e+03, 8.36450820025623210e-01
 9.11000000000000000e+03, 8.32323389661007162e-01
 9.12000000000000000e+03, 8.26757785581981208e-01
 9.13000000000000000e+03, 8.24555051859397814e-01
 9.14000000000000000e+03, 8.33347140659797314e-01
 9.15000000000000000e+03, 8.29811431333549732e-01
 9.16000000000000000e+03, 8.30424230274104502e-01
 9.17000000000000000e+03, 8.26964215636466604e-01
 9.18000000000000000e+03, 8.15994766219349965e-01
 9.19000000000000000e+03, 8.26394808917413015e-01
 9.20000000000000000e+03, 8.23622650935152634e-01
 9.21000000000000000e+03, 8.31394449206355968e-01
 9.22000000000000000e+03, 8.33815244458832705e-01
 9.23000000000000000e+03, 8.22794607505159314e-01
 9.24000000000000000e+03, 8.30228426946285514e-01
 9.25000000000000000e+03, 8.38593885784218451e-01
 9.26000000000000000e+03, 8.22730180443124737e-01
 9.27000000000000000e+03, 8.38237767882732632e-01
 9.28000000000000000e+03, 8.21510017806245108e-01
 9.29000000000000000e+03, 8.27288618783867058e-01
 9.30000000000000000e+03, 8.27063523357943531e-01
 9.31000000000000000e+03, 8.27212977134449079e-01
 9.32000000000000000e+03, 8.21608409317883259e-01
 9.33000000000000000e+03, 8.23235275908761110e-01
 9.34000000000000000e+03, 8.22730130502726920e-01
 9.35000000000000000e+03, 8.29295037521422862e-01
 9.36000000000000000e+03, 8.29315316146537751e-01
 9.37000000000000000e+03, 8.41828316979220337e-01
 9.38000000000000000e+03, 8.36185611830209452e-01
 9.39000000000000000e+03, 8.23772118989475888e-01
 9.40000000000000000e+03, 8.29281223850708571e-01
 9.41000000000000000e+03, 8.33718063058504932e-01
 9.42000000000000000e+03, 8.27339056424701069e-01
 9.43000000000000000e+03, 8.26677449965066535e-01
 9.44000000000000000e+03, 8.27477479003808747e-01
 9.45000000000000000e+03, 8.32861110130336257e-01
 9.46000000000000000e+03, 8.21538168928321100e-01
 9.47000000000000000e+03, 8.24987665883219257e-01
 9.48000000000000000e+03, 8.30241943131977966e-01
 9.49000000000000000e+03, 8.29192635046769211e-01
 9.50000000000000000e+03, 8.28718330588046448e-01
 9.51000000000000000e+03, 8.24696396673833543e-01
 9.52000000000000000e+03, 8.33555820578185558e-01
 9.53000000000000000e+03, 8.41220614799762845e-01
 9.54000000000000000e+03, 8.29819426624805456e-01
 9.55000000000000000e+03, 8.25862118134605527e-01
 9.56000000000000000e+03, 8.32124970269792041e-01
 9.57000000000000000e+03, 8.23578808958733810e-01
 9.58000000000000000e+03, 8.22189128084441889e-01
 9.59000000000000000e+03, 8.27353622091870466e-01
 9.60000000000000000e+03, 8.10090626578119588e-01
 9.61000000000000000e+03, 8.19521011953680767e-01
 9.62000000000000000e+03, 8.24840536102731559e-01
 9.63000000000000000e+03, 8.18204717886020783e-01
 9.64000000000000000e+03, 8.20321639875256192e-01
 9.65000000000000000e+03, 8.24254545318431897e-01
 9.66000000000000000e+03, 8.16293513406224913e-01
 9.67000000000000000e+03, 8.24457010486046360e-01
 9.68000000000000000e+03, 8.23604301253240467e-01
 9.69000000000000000e+03, 8.27304758712256283e-01
 9.70000000000000000e+03, 8.34754698935895378e-01
 9.71000000000000000e+03, 8.28275613481169404e-01
 9.72000000000000000e+03, 8.27276093670817669e-01
 9.73000000000000000e+03, 8.27793483743968106e-01
 9.74000000000000000e+03, 8.28637876640932025e-01
 9.75000000000000000e+03, 8.20426609241837301e-01
 9.76000000000000000e+03, 8.26379567176665275e-01
 9.77000000000000000e+03, 8.29174842513727195e-01
 9.78000000000000000e+03, 8.18090068430236017e-01
 9.79000000000000000e+03, 8.32850393602981409e-01
 9.80000000000000000e+03, 8.34274166137159101e-01
 9.81000000000000000e+03, 8.22970002783269483e-01
 9.82000000000000000e+03, 8.25544254880707040e-01
 9.83000000000000000e+03, 8.21341028038975129e-01
 9.84000000000000000e+03, 8.31752995490387170e-01
 9.85000000000000000e+03, 8.20133017198712233e-01
 9.86000000000000000e+03, 8.25668736025361616e-01
 9.87000000000000000e+03, 8.21468212898505579e-01
 9.88000000000000000e+03, 8.27473382515344080e-01
 9.89000000000000000e+03, 8.15295171092232818e-01
 9.90000000000000000e+03, 8.35891731120635417e-01
 9.91000000000000000e+03, 8.20770681878179476e-01
 9.92000000000000000e+03, 8.27532389183389228e-01
 9.93000000000000000e+03, 8.25734432176180144e-01
 9.94000000000000000e+03, 8.22107128489780403e-01
 9.95000000000000000e+03, 8.21277735363437955e-01
 9.96000000000000000e+03, 8.33317314649409724e-01
 9.97000000000000000e+03, 8.23667856344180938e-01
 9.98000000000000000e+03, 8.28926807473912008e-01
 9.99000000000000000e+03, 8.21847204808316745e-01
 1.00000000000000000e+04, 8.22865686798300078e-01
 1.00100000000000000e+04, 8.30253915435612666e-01
 1.00200000000000000e+04, 8.33277780315865524e-01
 1.00300000000000000e+04, 8.25979995982635384e-01
 1.00400000000000000e+04, 8.17752413081589968e-01
 1.00500000000000000e+04, 8.40323594357151982e-01
 1.00600000000000000e+04, 8.21483858792802946e-01
 1.00700000000000000e+04, 8.16962607385623762e-01
 1.00800000000000000e+04, 8.44260286498998092e-01
 1.00900000000000000e+04, 8.24470471076544698e-01
 1.01000000000000000e+04, 8.17489648469630015e-01
 1.01100000000000000e+04, 8.22626381747506019e-01
 1.01200000000000000e+04, 8.29562880518176504e-01
 1.01300000000000000e+04, 8.28393140480629619e-01
 1.01400000000000000e+04, 8.21515671494677746e-01
 1.01500000000000000e+04, 8.39167059953399574e-01
 1.01600000000000000e+04, 8.23694658313764427e-01
 1.01700000000000000e+04, 8.19318152687732004e-01
 1.01800000000000000e+04, 8.33477660610177806e-01
 1.01900000000000000e+04, 8.35908898963350522e-01
 1.02000000000000000e+04, 8.21741629727734457e-01
 1.02100000000000000e+04, 8.17888192033717099e-01
 1.02200000000000000e+04, 8.33937976728456376e-01
 1.02300000000000000e+04, 8.13624748313029555e-01
 1.02400000000000000e+04, 8.19041381202854857e-01
 1.02500000000000000e+04, 8.33522228740826487e-01
 1.02600000000000000e+04, 8.26771757329131329e-01
 1.02700000000000000e+04, 8.25395097640913566e-01
 1.02800000000000000e+04, 8.29465673739996245e-01
 1.02900000000000000e+04, 8.26128772937203437e-01
 1.03000000000000000e+04, 8.18565751761758387e-01
 1.03100000000000000e+04, 8.35559181407069196e-01
 1.03200000000000000e+04, 8.35882176867836835e-01
 1.03300000000000000e+04, 8.28492279035035528e-01
 1.03400000000000000e+04, 8.27434968611231558e-01
 1.03500000000000000e+04, 8.42578607824353676e-01
 1.03600000000000000e+04, 8.25312627322719594e-01
 1.03700000000000000e+04, 8.25423876014884317e-01
 1.03800000000000000e+04, 8.29542660335103044e-01
 1.03900000000000000e+04, 8.36847808995743514e-01
 1.04000000000000000e+04, 8.37649371059409953e-01
 1.04100000000000000e+04, 8.25430504706199830e-01
 1.04200000000000000e+04, 8.29172070293572316e-01
 1.04300000000000000e+04, 8.18041733182553799e-01
 1.04400000000000000e+04, 8.25078041747827617e-01
 1.04500000000000000e+04, 8.21591167444770787e-01
 1.04600000000000000e+04, 8.20491994484582432e-01
 1.04700000000000000e+04, 8.38235490371903591e-01
 1.04800000000000000e+04, 8.21907992071364002e-01
 1.04900000000000000e+04, 8.23628485041115965e-01
 1.05000000000000000e+04, 8.29551686028911939e-01
 1.05100000000000000e+04, 8.35702730785317094e-01
 1.05200000000000000e+04, 8.30312443852050497e-01
 1.05300000000000000e+04, 8.45348827764981325e-01
 1.05400000000000000e+04, 8.26644275350497670e-01
 1.05500000000000000e+04, 8.28844612506950074e-01
 1.05600000000000000e+04, 8.28956048444168703e-01
 1.05700000000000000e+04, 8.36608409943084386e-01
 1.05800000000000000e+04, 8.30484861061963398e-01
 1.05900000000000000e+04, 8.26369967956410600e-01
 1.06000000000000000e+04, 8.20883659246868014e-01
 1.06100000000000000e+04, 8.28750410776849855e-01
 1.06200000000000000e+04, 8.36385959848241378e-01
 1.06300000000000000e+04, 8.24428564117745899e-01
 1.06400000000000000e+04, 8.30628111831572258e-01
 1.06500000000000000e+04, 8.28761659349439905e-01
 1.06600000000000000e+04, 8.32836313683495311e-01
 1.06700000000000000e+04, 8.21825709243989455e-01
 1.06800000000000000e+04, 8.42624954327657272e-01
 1.06900000000000000e+04, 8.18694620613739987e-01
 1.07000000000000000e+04, 8.24724446720124904e-01
 1.07100000000000000e+04, 8.33328494677878395e-01
 1.07200000000000000e+04, 8.29095522840192278e-01
 1.07300000000000000e+04, 8.32614992545458232e-01
 1.07400000000000000e+04, 8.23862808484991938e-01
 1.07500000000000000e+04, 8.26643370997302340e-01
 1.07600000000000000e+04, 8.27217814968686183e-01
 1.07700000000000000e+04, 8.37494197326246304e-01
 1.07800000000000000e+04, 8.31693915424838726e-01
 1.07900000000000000e+04, 8.32395119772680547e-01
 1.08000000000000000e+04, 8.22794771640255718e-01
 1.08100000000000000e+04, 8.33531709259001774e-01
 1.08200000000000000e+04, 8.28625922817488370e-01
 1.08300000000000000e+04, 8.36305442914819230e-01
 1.08400000000000000e+04, 8.40429880847179400e-01
 1.08500000000000000e+04, 8.25112429700980976e-01
 1.08600000000000000e+04, 8.24455483161695035e-01
 1.08700000000000000e+04, 8.21434386881229939e-01
 1.08800000000000000e+04, 8.26189459045051255e-01
 1.08900000000000000e+04, 8.24615715859179588e-01
 1.09000000000000000e+04, 8.29509812859294038e-01
 1.09100000000000000e+04, 8.26182942830235967e-01
 1.09200000000000000e+04, 8.24750528568713337e-01
 1.09300000000000000e+04, 8.34163345720189020e-01
 1.09400000000000000e+04, 8.20947074296018875e-01
 1.09500000000000000e+04, 8.29995596312290362e-01
 1.09600000000000000e+04, 8.24457868421921036e-01
 1.09700000000000000e+04, 8.31917915953379938e-01
 1.09800000000000000e+04, 8.36279810029478154e-01
 1.09900000000000000e+04, 8.25136635348385772e-01
