,fit_Kmax,fit_Ku,fit_Vhalf,error,ref_Kmax,ref_Ku,ref_Vhalf
0,99163059.43262985,1.8313120541194247e-05,-45.86402945292273,0.016006994047651248,100000000.0,1.8000000000000017e-05,-50.75
0,100447131.21501197,1.7960689057127208e-05,-1.1254359435892953,0.016065635266842616,100000000.0,1.8000000000000017e-05,-1.0
0,99977313.53875788,0.00027612939220682936,-117.90568909010824,0.0159692077922473,100000000.0,0.0002763467610958146,-200.0
0,99860998.02649982,0.00027825833861447216,-192.0152637119235,0.016000716459520573,100000000.0,0.0002763467610958146,-150.25
0,100255699.21975228,0.0002751964696650435,-102.25735357204155,0.01591860541306389,100000000.0,0.0002763467610958146,-100.5
0,100060307.1269262,0.00027987960232017585,-51.24760472695702,0.015928888394731125,100000000.0,0.0002763467610958146,-50.75
0,100161937.52564833,0.0002761337074993852,-1.0044118299358242,0.015935511148123326,100000000.0,0.0002763467610958146,-1.0
0,99991682.70164083,0.004285867954401914,-192.8571849395486,0.015963195200168936,100000000.0,0.0042426406871192875,-200.0
0,100006918.79481843,0.0042093467123071274,-174.9754239624956,0.015959033441971183,100000000.0,0.0042426406871192875,-150.25
0,100237759.60614765,0.00428842762520123,-104.88912646146805,0.01598797805395746,100000000.0,0.0042426406871192875,-100.5
0,99997897.74139394,0.004314131111563839,-50.51373997705799,0.01600275577691341,100000000.0,0.0042426406871192875,-50.75
0,99988838.67497408,0.004171556898144485,-0.9724866789797849,0.015976141391619292,100000000.0,0.0042426406871192875,-1.0
0,100092762.49644326,0.059180206031653075,-192.36318689175127,0.015918925733041083,100000000.0,0.06513555624326307,-200.0
0,100049241.59783709,0.04957769384660026,-153.64198684348477,0.0159708887187918,100000000.0,0.06513555624326307,-150.25
0,100262044.1639554,0.07183116976521703,-103.18506958295767,0.01593243712190972,100000000.0,0.06513555624326307,-100.5
0,100344488.77753265,0.05203452440762971,-53.1670089619244,0.015926975973099222,100000000.0,0.06513555624326307,-50.75
0,100126114.77700232,0.1452552835952408,-0.973757103183314,0.015940051847006968,100000000.0,0.06513555624326307,-1.0
0,100075423.05319317,0.6522393023144899,-147.38370072561062,0.015936585366766655,100000000.0,1.0,-200.0
0,99982529.12457353,0.15542060846499892,-166.45363149684414,0.01591689209234036,100000000.0,1.0,-150.25
0,100011386.48131269,9.997923782927593,-98.43529707657453,0.01594689452590146,100000000.0,1.0,-100.5
0,99767449.37094702,6.281287119002215,-45.59796271167877,0.015982116245081647,100000000.0,1.0,-50.75
0,100186292.75899778,9.974165662050124,-1.0215286576284497,0.015928570710012795,100000000.0,1.0,-1.0
